SKU,gramos/ml,nombre,categoria_general,categoria,precio,ingrediente_clave,país,url,categoria_normalizada,categoria_original
64243,50,"Crema de Manos Protectora e Hidratante - Aceite de Oliva, Propóleo, Miel, Naranja",Corporal,Crema de Manos,3.9,Naranja,España,https://nala.es/products/crema-de-manos-protectora-e-hidratante-aceite-de-oliva-propoleo-miel-naranja,,
30782,300,Exfoliante corporal de sal - Café,Corporal,Exfoliante Corporal,9.9,Café,España,https://nala.es/products/exfoliante-corporal-cafe,,
30790,300,Exfoliante corporal de sal - Jengibre,Corporal,Exfoliante Corporal,12.9,Jengibre,España,https://nala.es/products/body-scrub-ginger,,
30786,300,Exfoliante corporal de sal - Grapefruit,Corporal,Exfoliante Corporal,12.9,Grapefruit,España,https://nala.es/products/exfoliante-corporal-pomelo,,
30784,125,Bomba de Baño - Café,Corporal,Bomba de Baño,3.9,Café,España,https://nala.es/products/bano-bomba-cafe,,
30631,200,Exfoliante corporal de sal - Flores de primavera,Corporal,Exfoliante Corporal,9.9,Flores de primavera,España,https://nala.es/products/sal-scrub-spring-flowers,,
30630,200,Exfoliante corporal de sal - Uvas rojas,Corporal,Exfoliante Corporal,9.9,Uvas,España,https://nala.es/products/body-salt-scrub-red-grapes,,
30632,200,Exfoliante corporal de sal - Semilla de uva,Corporal,Exfoliante Corporal,9.9,Semilla de uva,España,https://nala.es/products/sal-scrub-grapeseed,,
30638,200,Exfoliante de azúcar - Grapefruit,Corporal,Exfoliante Corporal,12.9,Grapefruit,España,https://nala.es/products/matorral-de-azucar-y-pomelo,,
30748,100,Jabón Natural Anticelulítico - Grapefruit,Corporal,Jabon Natural,2.9,Grapefruit,España,https://nala.es/products/jabon-natural-anticelulitico-pomelo,,
30735,100,Jabón natural - Anticelulítico,Corporal,Jabon Natural,3.9,Anticelulítico,España,https://nala.es/products/jabon-natural-anticelulitico,,
30660,125,Manteca corporal - Flores de primavera,Corporal,Manteca Corporal,9.9,Flores de primavera,España,https://nala.es/products/spring-flowers-body-butter,,
30656,125,Manteca corporal - Semillas de uva,Corporal,Manteca Corporal,9.9,Semillas de uva,España,https://nala.es/products/body-butter-grapeseed,,
30657,125,Manteca corporal - Grapefruit,Corporal,Manteca Corporal,9.9,Grapefruit,España,https://nala.es/products/body-butter-pomelo,,
30655,125,Crema corporal - Flores de primavera,Corporal,Crema Corporal,8.9,Flores de primavera,España,https://nala.es/products/crema-corporal-flores-de-primavera,,
30654,125,Crema corporal - Uvas rojas,Corporal,Crema Corporal,8.9,Uvas,España,https://nala.es/products/crema-corporal-uvas-rojas,,
65042,150,Sorbete Corporal – Melocotón,Corporal,Sorbete Corporal,8.9,Melocotón,España,https://nala.es/products/sorbete-corporal-melocoton,,
64438,125,Manteca corporal - Fresa dulce,Corporal,Manteca Corporal,9.9,Fresa dulce,España,https://nala.es/products/body-butter-dulce-fresa,,
64433,50,Crema de Manos Concentrada Rehab - Cítricos,Corporal,Crema de Manos,4.9,Cítricos,España,https://nala.es/products/concentrado-crema-mano-citrus,,
64418,125,Manteca corporal - Membrillo,Corporal,Manteca Corporal,9.9,Membrillo,España,https://nala.es/products/body-butter-quince,,
64443,200,Exfoliante corporal de sal - Arándano y melocotón,Corporal,Exfoliante Corporal,9.9,Melocotón,España,https://nala.es/products/exfoliante-corporal-arandano-melocoton,,
64406,50,Crema de Manos Protectora e Hidratante - Membrillo,Corporal,Crema de Manos,4.9,Membrillo,España,https://nala.es/products/crema-de-manos-hidratante-protectora-de-membrillo,,
70479,150,Aceite seco corporal - Sándalo,Corporal,Aceite Corporal,12.9,Sándalo,España,https://nala.es/products/aceite-corporal-seco-sandalo,,
64362,200,Exfoliante de Jalea de Azúcar - Albaricoque,Corporal,Exfoliante Corporal,12.9,Albaricoque,España,https://nala.es/products/albaricoque-de-azucar-y-gelatina,,
64825,100,"Mascarilla Rehab Manos y Pies - Cera de zumaque, Aceite de jojoba, Cera de carnauba",Corporal,Crema de Manos,9.9,Jojoba,España,https://nala.es/products/rehabilitacion-manos-pies-mascara-sumac-cera-jojoba-aceite-carnauba-cera,,
64824,60,"Polvo Desodorante para Pies - Arcilla, Eucalipto, Árbol del Té",Corporal,Desodorante,8.9,Arcilla,España,https://nala.es/products/polvo-desodorante-pies-arcilla-eucalipto-te,,
65102,150,Sorbete corporal - Cóctel de frutas,Corporal,Sorbete Corporal,8.9,Cóctel de frutas,España,https://nala.es/products/body-sorbet-fruits-cocktail,,
64214,200,Leche corporal - Coco y vainilla,Corporal,Crema Corporal,8.9,Coco,España,https://nala.es/products/body-milk-coco-vainilla,,
30633,200,Exfoliante de Sal - Fresas,Corporal,Exfoliante Corporal,9.9,Fresas,España,https://nala.es/products/exfoliante-de-sal-fresas,,
35735,200,Gel de Ducha Exfoliante Hidratante - Plátano & Haba Tonka,Ducha y Baño,Gel de Ducha,7.9,Plátano & Haba Tonka,España,https://nala.es/products/gel-ducha-exfoliante-hidratante-platano-haba-tonka,,
35490,125,Bomba de Baño Efervescente - Pera & Sandía,Ducha y Baño,Bomba de Baño,3.9,Pera & Sandía,España,https://nala.es/products/bomba-bano-efervescente-pera-sandia,,
35155,200,Gel de Ducha - Melocotón & Mango,Ducha y Baño,Gel de Ducha,5.9,Melocotón,España,https://nala.es/products/gel-de-ducha-melocoton-mango,,
35162,200,Gel de Ducha - Piña & Sándalo,Ducha y Baño,Gel de Ducha,5.9,Piña,España,https://nala.es/products/gel-de-ducha-pina-sandalo,,
35148,200,Gel de Ducha - Fruta de la Pasión & Litchi,Ducha y Baño,Gel de Ducha,5.9,Fruta de la Pasión & Litchi,España,https://nala.es/products/gel-de-ducha-fruta-de-la-pasion-litchi,,
35131,200,Gel de Ducha - Granita de Limón,Ducha y Baño,Gel de Ducha,5.9,Limón,España,https://nala.es/products/gel-de-ducha-granita-de-limon,,
35087,0,Bomba de Baño - Estrella de Mar - Fruta de la Pasión & Litchi,Ducha y Baño,Bomba de Baño,5.9,Fruta de la Pasión & Litchi,España,https://nala.es/products/bomba-de-bano-estrella-de-mar-fruta-de-la-pasion-litchi,,
35070,125,Bomba de Baño Concha - Piña & Sándalo,Ducha y Baño,Bomba de Baño,4.9,Piña,España,https://nala.es/products/bomba-de-bano-concha-pina-sandalo,,
35063,145,Bomba de Baño - Melocotón & Mango,Ducha y Baño,Bomba de Baño,3.9,Melocotón,España,https://nala.es/products/bomba-de-bano-melocoton-mango,,
35056,125,Bomba de Baño - Granita Limón,Ducha y Baño,Bomba de Baño,3.9,Limón,España,https://nala.es/products/bomba-de-bano-granita-limon,,
64203,50,Crema de Baño - Fresa,Ducha y Baño,Crema de Baño,3.9,Fresa,España,https://nala.es/products/crema-de-bano-fresa,,
30721,50,Crema de Baño - Rosas,Ducha y Baño,Crema de Baño,3.9,Rosas,España,https://nala.es/products/crema-de-bano-rosas,,
64493,50,Crema de Baño - Pistacho,Ducha y Baño,Crema de Baño,2.35,Pistacho,España,https://nala.es/products/crema-de-bano-pistacho,,
64486,200,Gel de Ducha - Fresas,Ducha y Baño,Gel de Ducha,5.9,Fresas,España,https://nala.es/products/gel-de-ducha-fresas,,
64492,50,Crema de Baño - Limón y Lima,Ducha y Baño,Crema de Baño,2.35,Limón,España,https://nala.es/products/crema-de-bano-limon-y-lima,,
64491,50,Crema de Baño - Lila,Ducha y Baño,Crema de Baño,3.9,Lila,España,https://nala.es/products/crema-de-bano-lila,,
64490,50,Crema de Baño - Rosa & Vainilla,Ducha y Baño,Crema de Baño,3.9,Vainilla,España,https://nala.es/products/crema-de-bano-rosa-vainilla,,
65168,200,Gel de Ducha - Vainilla,Ducha y Baño,Gel de Ducha,5.9,Vainilla,España,https://nala.es/products/gel-de-ducha-vainilla,,
65051,125,Bomba de Baño - Flores de Naranjo,Ducha y Baño,Bomba de Baño,3.9,Flores de Naranjo,España,https://nala.es/products/bomba-de-bano-flores-de-naranjo,,
65035,200,Gel de ducha - Flores de Naranjo,Ducha y Baño,Gel de Ducha,5.9,Flores de Naranjo,España,https://nala.es/products/gel-de-ducha-flores-de-naranjo,,
64204,125,Bomba de Baño - Vainilla,Ducha y Baño,Bomba de Baño,3.9,Vainilla,España,https://nala.es/products/bomba-de-bano-vainilla,,
70476,125,Bomba de Baño - Tulipanes,Ducha y Baño,Bomba de Baño,3.9,Tulipanes,España,https://nala.es/products/bomba-de-bano-tulipanes,,
64477,200,Gel de ducha con purpurina - Fresa dulce,Ducha y Baño,Gel de Ducha,7.9,Fresa dulce,España,https://nala.es/products/glitter-shower-gel-dulce-fresa,,
70478,125,Bomba de baño - Melocotón brillante,Ducha y Baño,Bomba de Baño,3.9,Melocotón,España,https://nala.es/products/bomba-de-bano-brillante-melocoton,,
64424,200,Gel de ducha - Caramelo salado y vainilla,Ducha y Baño,Gel de Ducha,5.9,Vainilla,España,https://nala.es/products/gel-de-ducha-caramelo-salado-vainilla,,
30725,125,Bomba de Baño - Cereza,Ducha y Baño,Bomba de Baño,3.9,Cereza,España,https://nala.es/products/bomba-de-bano-cereza,,
74204,150,Bomba de Baño - Corazón - Uvas Rojas,Ducha y Baño,Bomba de Baño,2.95,Uvas,España,https://nala.es/products/bano-bomba-tierra-rojo-uvas,,
74214,125,Bomba de Baño - Peonías,Ducha y Baño,Bomba de Baño,3.9,Peonías,España,https://nala.es/products/bomba-de-bano-peonias,,
70474,125,Bomba de Baño - Flor de Loto,Ducha y Baño,Bomba de Baño,2.5,Flor de Loto,España,https://nala.es/products/bomba-de-bano-flor-de-loto,,
64427,200,Gel de ducha - Arándano y melocotón,Ducha y Baño,Gel de Ducha,5.9,Melocotón,España,https://nala.es/products/gel-de-ducha-arandano-melocoton,,
64426,200,Gel de ducha - Fresa dulce,Ducha y Baño,Gel de Ducha,5.9,Fresa dulce,España,https://nala.es/products/gel-de-ducha-dulce-fresa,,
64425,200,Gel de ducha - Citrus,Ducha y Baño,Gel de Ducha,5.9,Citrus,España,https://nala.es/products/gel-de-ducha-citrus,,
74231,125,Bomba de baño de purpurina - Uvas rojas,Ducha y Baño,Bomba de Baño,3.9,Uvas,España,https://nala.es/products/glitter-bath-bomb-red-grapes,,
70475,125,Bomba de baño - Semilla de uva,Ducha y Baño,Bomba de Baño,3.9,Semilla de uva,España,https://nala.es/products/bomba-de-bano-grafito,,
64866,200,Gel de ducha - Uvas rojas,Ducha y Baño,Gel de Ducha,5.9,Uvas,España,https://nala.es/products/gel-ducha-rojo-uvas-1,,
64812,125,Bomba de baño - Lima,Ducha y Baño,Bomba de Baño,3.9,Lima,España,https://nala.es/products/bomba-de-bano-cal,,
64857,50,Crema de baño - Grapefruit,Ducha y Baño,Crema de Baño,3.9,Grapefruit,España,https://nala.es/products/crema-de-bano-pomelo,,
65050,600,Sales de Baño - Rosas y Vainilla,Ducha y Baño,Sal de Baño,9.9,Rosas,España,https://nala.es/products/bano-sal-rosas-vainilla,,
64869,200,Gel de ducha - Granada,Ducha y Baño,Gel de Ducha,5.9,Granada,España,https://nala.es/products/gel-ducha-granada,,
65139,500,Gel de ducha - Café,Ducha y Baño,Gel de Ducha,8.9,Café,España,https://nala.es/products/gel-ducha-cafe-1,,
64861,200,Gel de ducha - Semilla de uva,Ducha y Baño,Gel de Ducha,5.9,Semilla de uva,España,https://nala.es/products/gel-ducha-grapeseed-1,,
65062,200,Gel de ducha - Cedro,Ducha y Baño,Gel de Ducha,5.9,Cedro,España,https://nala.es/products/gel-de-ducha-cedro,,
64898,250,Jabón de manos - Aceite de cáñamo,Ducha y Baño,Jabon de manos,3.9,Cáñamo,España,https://nala.es/products/lavado-a-mano-aceite-de-canamo,,
65015,200,Gel de ducha - Cereza,Ducha y Baño,Gel de Ducha,5.9,Cereza,España,https://nala.es/products/gel-de-ducha-cereza,,
65004,200,Gel de ducha hidratante - Aceite de cáñamo,Ducha y Baño,Gel de Ducha,7.9,Cáñamo,España,https://nala.es/products/gel-de-ducha-hidratante-aceite-de-canamo,,
64870,500,Gel de ducha - Uvas rojas,Ducha y Baño,Gel de Ducha,8.9,Uvas,España,https://nala.es/products/gel-de-ducha-uvas-rojas,,
70422,100,Jabón natural - Cereza y plátano,Ducha y Baño,Jabon Natural,2.9,Cereza y plátano,España,https://nala.es/products/jabon-natural-cereza-platano,,
65138,500,Gel de ducha - Cereza,Ducha y Baño,Gel de Ducha,8.9,Cereza,España,https://nala.es/products/gel-ducha-cereza-1,,
64872,500,Gel de ducha - Semilla de uva,Ducha y Baño,Gel de Ducha,8.9,Semilla de uva,España,https://nala.es/products/gel-ducha-semilla-de-uva,,
64871,500,Gel de ducha - Grapefruit,Ducha y Baño,Gel de Ducha,8.9,Grapefruit,España,https://nala.es/products/gel-ducha-pomelo-2,,
64863,200,Gel de ducha - Grapefruit,Ducha y Baño,Gel de Ducha,5.9,Grapefruit,España,https://nala.es/products/gel-ducha-pomelo-1,,
64834,250,Jabón de manos - Grapefruit,Ducha y Baño,Jabon de manos,2.9,Grapefruit,España,https://nala.es/products/lavado-a-mano-de-pomelo,,
64378,200,Gel de ducha exfoliante e hidratante - Kiwi,Ducha y Baño,Gel de Ducha,7.9,Kiwi,España,https://nala.es/products/exfoliante-hidratante-gel-de-ducha-kiwi,,
64370,200,Gel de ducha - Azafrán,Ducha y Baño,Gel de Ducha,5.9,Azafrán,España,https://nala.es/products/gel-ducha-affron,,
64859,50,Crema de baño - Coco,Ducha y Baño,Crema de Baño,3.9,Coco,España,https://nala.es/products/crema-de-bano-de-coco,,
65137,500,Gel de ducha - Lila,Ducha y Baño,Gel de Ducha,8.9,Lila,España,https://nala.es/products/gel-ducha-lilac-1,,
70421,100,Jabón natural - Lila,Ducha y Baño,Jabon Natural,2.9,Lila,España,https://nala.es/products/jabon-natural-lila,,
64867,200,Gel de ducha - Coco y vainilla,Ducha y Baño,Gel de Ducha,5.9,Coco,España,https://nala.es/products/gel-de-ducha-coco-vainilla,,
64379,200,Gel de ducha exfoliante e hidratante - Fresa,Ducha y Baño,Gel de Ducha,7.9,Fresa,España,https://nala.es/products/exfoliante-hidratante-gel-de-ducha-fresa,,
65001,200,Espuma de baño - Uvas rojas,Ducha y Baño,Espuma de Baño,6.9,Uvas,España,https://nala.es/products/espuma-de-bano-uvas-rojas,,
64371,200,Gel de ducha - Vetiver,Ducha y Baño,Gel de Ducha,5.9,Vetiver,España,https://nala.es/products/gel-de-ducha-vetiver,,
64862,200,Gel de ducha - Flores de primavera,Ducha y Baño,Gel de Ducha,5.9,Flores de primavera,España,https://nala.es/products/gel-ducha-flores-primavera,,
65136,300,Leche de Baño - Rosa y Vainilla,Ducha y Baño,Leche de Baño,9.9,Vainilla,España,https://nala.es/products/bano-leche-rosa-vainilla,,
65063,200,Gel de ducha - Ámbar y Bourbon,Ducha y Baño,Gel de Ducha,5.9,Ámbar y Bourbon,España,https://nala.es/products/gel-de-ducha-ambar-borbon,,
64381,200,Gel de ducha exfoliante e hidratante - Grapefruit,Ducha y Baño,Gel de Ducha,7.9,Grapefruit,España,https://nala.es/products/exfoliante-hidratante-gel-de-ducha-pomelo,,
64814,100,Jabón natural con esponja vegetal - Vainilla,Ducha y Baño,Jabon Natural,2.9,Vainilla,España,https://nala.es/products/jabon-natural-con-esponja-vegetal-y-vainilla,,
70416,100,Jabón natural con esponja vegetal - Lima,Ducha y Baño,Jabon Natural,2.9,Lima,España,https://nala.es/products/jabon-natural-con-esponja-vegetal-y-lima,,
65000,200,Espuma de Baño - Lila,Ducha y Baño,Espuma de Baño,6.9,Lila,España,https://nala.es/products/bano-espuma-lilac,,
64813,50,Crema de baño - Plátano,Ducha y Baño,Crema de Baño,3.9,Plátano,España,https://nala.es/products/crema-de-bano-platano,,
64838,200,Espuma de Baño - Fresa,Ducha y Baño,Espuma de Baño,6.9,Fresa,España,https://nala.es/products/espuma-de-bano-fresa,,
64811,125,Bomba de baño - Grosella negra,Ducha y Baño,Bomba de Baño,3.9,Grosella negra,España,https://nala.es/products/bomba-de-bano-grosella-negra,,
65104,600,Sal marina de baño - Lila,Ducha y Baño,Sal de Baño,9.9,Lila,España,https://nala.es/products/bano-mar-sal-lila,,
64899,250,Lavado a mano - Uvas rojas,Ducha y Baño,Jabon de manos,3.9,Uvas,España,https://nala.es/products/uvas-rojas-lavadas-a-mano,,
64809,125,Bomba de Baño - Purpurina Lila,Ducha y Baño,Bomba de Baño,2.5,Purpurina Lila,España,https://nala.es/products/bomba-de-bano-glitter-lila,,
64853,125,Bomba de baño - Aceite de cáñamo,Ducha y Baño,Bomba de Baño,3.9,Cáñamo,España,https://nala.es/products/bomba-de-bano-aceite-de-canamo,,
65005,200,Gel de ducha - Lila,Ducha y Baño,Gel de Ducha,5.9,Lila,España,https://nala.es/products/gel-de-ducha-lilac,,
64380,200,Gel de ducha exfoliante e hidratante - Frambuesa,Ducha y Baño,Gel de Ducha,7.9,Frambuesa,España,https://nala.es/products/exfoliante-hidratante-gel-de-ducha-frambuesa,,
65002,200,Espuma de baño - Grapefruit,Ducha y Baño,Espuma de Baño,4.9,Grapefruit,España,https://nala.es/products/espuma-de-bano-pomelo-1,,
70429,125,Bomba de baño - Albahaca,Ducha y Baño,Bomba de Baño,3.9,Albahaca,España,https://nala.es/products/bano-bomba-basil,,
64868,200,Gel de ducha - Café,Ducha y Baño,Gel de Ducha,5.9,Café,España,https://nala.es/products/gel-de-ducha-cafe,,
70420,100,Jabón natural - Algas,Ducha y Baño,Jabon Natural,2.9,Algas,España,https://nala.es/products/jabon-natural-de-algas,,
64283,150,Aceite de ducha - Uvas rojas,Ducha y Baño,Aceite de Ducha,7.9,Uvas,España,https://nala.es/products/ducha-aceite-red-grapes,,
64377,100,Jabón brillante - Cítricos,Ducha y Baño,Jabon Natural,2.9,Cítricos,España,https://nala.es/products/jabon-brillante-citrus,,
64282,150,Aceite de ducha - Grapefruit,Ducha y Baño,Aceite de Ducha,7.9,Grapefruit,España,https://nala.es/products/aceite-de-ducha-pomelo,,
64284,150,Aceite de Ducha - Rosas y Vainilla,Ducha y Baño,Aceite de Ducha,7.9,Rosas,España,https://nala.es/products/aceite-de-ducha-rosas-vainilla,,
64200,125,Bomba de Baño - Frambuesa y Vainilla,Ducha y Baño,Bomba de Baño,3.9,Vainilla,España,https://nala.es/products/bomba-de-bano-frambuesa-vainilla,,
64201,125,Bomba de Baño - Caramelo y Vainilla,Ducha y Baño,Bomba de Baño,3.9,Vainilla,España,https://nala.es/products/bomba-de-bano-caramelo-vainilla,,
64202,125,Bomba de Baño - Café y Plátano,Ducha y Baño,Bomba de Baño,3.9,Café,España,https://nala.es/products/bano-bomba-cafe-platano,,
30794,125,Bomba de Baño - Papaya,Ducha y Baño,Bomba de Baño,3.9,Papaya,España,https://nala.es/products/bomba-de-bano-papaya,,
30784,125,Bomba de Baño - Café,Ducha y Baño,Bomba de Baño,3.9,Café,España,https://nala.es/products/bano-bomba-cafe,,
30759,100,Jabón natural - Uvas rojas,Ducha y Baño,Jabon Natural,2.9,Uvas,España,https://nala.es/products/jabon-natural-uvas-rojas,,
30755,100,Jabón natural - Naranja,Ducha y Baño,Jabon Natural,2.9,Naranja,España,https://nala.es/products/naranja-jabon-natural,,
30620,600,Sal marina de baño - Grapefruit,Ducha y Baño,Sal de Baño,6.9,Grapefruit,España,https://nala.es/products/bano-mar-sal-pomelo,,
30748,100,Jabón Natural Anticelulítico - Grapefruit,Ducha y Baño,Jabon Natural,2.9,Grapefruit,España,https://nala.es/products/jabon-natural-anticelulitico-pomelo,,
30754,100,Jabón natural - Mango,Ducha y Baño,Jabon Natural,2.9,Mango,España,https://nala.es/products/jabon-natural-mango,,
30752,100,Jabón natural - Limón,Ducha y Baño,Jabon Natural,2.9,Limón,España,https://nala.es/products/jabon-natural-limon,,
30741,100,Jabón natural - Arándanos y moras,Ducha y Baño,Jabon Natural,2.9,Arándanos y moras,España,https://nala.es/products/jabon-natural-arandanos-moras,,
30745,100,Jabón natural - Coco,Ducha y Baño,Jabon Natural,2.9,Coco,España,https://nala.es/products/jabon-natural-de-coco,,
30735,100,Jabón natural - Anticelulítico,Ducha y Baño,Jabon Natural,3.9,Anticelulítico,España,https://nala.es/products/jabon-natural-anticelulitico,,
30732,125,Bomba de baño - Grapefruit,Ducha y Baño,Bomba de Baño,3.9,Grapefruit,España,https://nala.es/products/bomba-de-bano-pomelo,,
30729,125,Bomba de Baño - Fresco,Ducha y Baño,Bomba de Baño,3.9,Fresco,España,https://nala.es/products/bomba-de-bano-fresh,,
30731,125,Bomba de baño - Mango,Ducha y Baño,Bomba de Baño,3.9,Mango,España,https://nala.es/products/bomba-de-bano-mango,,
30730,125,Bomba de Baño - Fresa,Ducha y Baño,Bomba de Baño,3.9,Fresa,España,https://nala.es/products/bomba-de-bano-fresas,,
30723,125,Bomba de Baño - Granada,Ducha y Baño,Bomba de Baño,3.9,Granada,España,https://nala.es/products/bomba-de-bano-granada,,
30724,125,Bomba de Baño - Rosas y Vainilla,Ducha y Baño,Bomba de Baño,2.5,Rosas,España,https://nala.es/products/bomba-de-bano-rosas-vainilla,,
30722,50,Crema de baño - Café,Ducha y Baño,Crema de Baño,2.35,Café,España,https://nala.es/products/bano-crema-cafe,,
30720,50,Crema de baño - Uvas rojas,Ducha y Baño,Crema de Baño,3.9,Uvas,España,https://nala.es/products/crema-de-bano-uvas-rojas,,
30718,50,Crema de Baño - Lavanda,Ducha y Baño,Crema de Baño,3.9,Lavanda,España,https://nala.es/products/crema-de-bano-lavanda,,
30719,50,Crema de baño - Lemongrass,Ducha y Baño,Crema de Baño,3.9,Lemongrass,España,https://nala.es/products/crema-de-bano-lemongrass,,
30666,300,Leche de baño - Lavanda,Ducha y Baño,Leche de Baño,9.9,Lavanda,España,https://nala.es/products/bano-leche-lavanda,,
30667,300,Leche de baño - Uvas rojas,Ducha y Baño,Leche de Baño,8.9,Uvas,España,https://nala.es/products/bano-leche-uvas-rojas,,
64447,125,Bomba de Baño - Arándano y Melocotón,Ducha y Baño,Bomba de Baño,3.9,Melocotón,España,https://nala.es/products/bomba-de-bano-arandano-melocoton,,
64489,140,Bomba de Baño Efervescente Corazón - Lila - LOVE,Ducha y Baño,Bomba de Baño,5.9,Lila - LOVE,España,https://nala.es/products/bomba-de-bano-efervescente-corazon-lila-love,,
64488,140,Bomba de Baño Efervescente Corazón - Haba Tonka Picante - HUG,Ducha y Baño,Bomba de Baño,5.9,Haba Tonka Picante - HUG,España,https://nala.es/products/bomba-de-bano-efervescente-corazon-haba-tonka-picante-hug,,
64444,135,Bomba de Baño - Luna - Caramelo Salado y Vainilla,Ducha y Baño,Bomba de Baño,5.9,Vainilla,España,https://nala.es/products/bomba-de-bano-luna-caramelo-salado-vainilla,,
64410,125,Bomba de Baño - Membrillo,Ducha y Baño,Bomba de Baño,3.9,Membrillo,España,https://nala.es/products/bano-bomba-quince,,
65099,200,Gel de ducha - Cóctel de frutas,Ducha y Baño,Gel de Ducha,5.9,Cóctel de frutas,España,https://nala.es/products/gel-ducha-fruta-coctel,,
64446,125,Bomba de Baño - Fresa Dulce,Ducha y Baño,Bomba de Baño,3.9,Fresa Dulce,España,https://nala.es/products/bomba-de-bano-dulce-fresa,,
65034,200,Gel de ducha - Melocotón,Ducha y Baño,Gel de Ducha,5.9,Melocotón,España,https://nala.es/products/gel-de-ducha-melocoton,,
64445,125,Bomba de baño - Cítricos,Ducha y Baño,Bomba de Baño,3.9,Cítricos,España,https://nala.es/products/bomba-de-bano-citrus,,
70418,100,Jabón natural - Ylang Ylang,Ducha y Baño,Jabon Natural,2.9,Ylang Ylang,España,https://nala.es/products/jabon-natural-ylang-ylang,,
30758,100,Jabón natural - Granada,Ducha y Baño,Jabon Natural,2.9,Granada,España,https://nala.es/products/jabon-natural-granada,,
70402,25,Exfoliante labial - Granada,Rostro,Exfoliante Labial,3.9,Granada,España,https://nala.es/products/exfoliante-labial-granada,,
64223,11,Bálsamo labial - Vainilla,Rostro,Bálsamo labial,3.9,Vainilla,España,https://nala.es/products/balsamo-labial-vainilla,,
64836,11,Bálsamo labial - Cereza,Rostro,Bálsamo labial,3.9,Cereza,España,https://nala.es/products/balsamo-labial-cereza,,
64222,11,Bálsamo labial - Grapefruit,Rostro,Bálsamo labial,3.9,Grapefruit,España,https://nala.es/products/balsamo-labial-pomelo,,
64221,11,Bálsamo labial - Cóctel de frutas,Rostro,Bálsamo labial,3.9,Cóctel,España,https://nala.es/products/balsamo-labial-coctel-de-frutas,,
64837,11,Bálsamo labial - Sandía,Rostro,Bálsamo labial,3.9,Sandía,España,https://nala.es/products/balsamo-labial-sandia,,
70482,11,Bálsamo labial - Coco y vainilla,Rostro,Bálsamo labial,3.9,Coco,España,https://nala.es/products/balsamo-labial-coco-vainilla,,
64224,11,Bálsamo labial - Fresa,Rostro,Bálsamo labial,3.9,Fresa,España,https://nala.es/products/balsamo-labial-fresa,,
30688,11,Bálsamo labial - Granada,Rostro,Bálsamo labial,3.9,Granada,España,https://nala.es/products/balsamo-labial-granada,,
30689,11,Bálsamo labial - Mango,Rostro,Bálsamo labial,3.9,Mango,España,https://nala.es/products/balsamo-labial-mango,,
64839,11,Bálsamo labial - Café,Rostro,Bálsamo labial,3.9,Café,España,https://nala.es/products/balsamo-labial-cafe,,
70483,11,Bálsamo labial - Rosas y menta,Rostro,Bálsamo labial,3.9,Rosas,España,https://nala.es/products/balsamo-labial-rosas-menta,,
30783,25,Exfoliante labial - Mango,Rostro,Exfoliante Labial,4.9,Mango,España,https://nala.es/products/exfoliante-labial-mango,,
64218,25,Exfoliante labial - Vainilla,Rostro,Exfoliante Labial,4.9,Vainilla,España,https://nala.es/products/exfoliante-labial-vainilla,,
64219,25,Exfoliante labial - Fresa,Rostro,Exfoliante Labial,4.9,Fresa,España,https://nala.es/products/exfoliante-labial-fresa,,
64217,25,Exfoliante labial - Grapefruit,Rostro,Exfoliante Labial,4.9,Grapefruit,España,https://nala.es/products/exfoliante-labial-pomelo,,
64833,25,Exfoliante labial - Sandía,Rostro,Exfoliante Labial,4.9,Sandía,España,https://nala.es/products/exfoliante-labial-sandia,,
64832,25,Exfoliante labial - Cereza,Rostro,Exfoliante Labial,4.9,Cereza,España,https://nala.es/products/lip-scrub-cherry,,
64835,25,Exfoliante labial - Café,Rostro,Exfoliante Labial,4.9,Café,España,https://nala.es/products/exfoliante-labial-cafe,,
64216,25,Exfoliante labial - Cóctel de frutas,Rostro,Exfoliante Labial,4.9,Cóctel,España,https://nala.es/products/lip-scrub-fruit-cocktail,,
64213,11,Bálsamo labial brillante - Granada,Rostro,Bálsamo labial,4.9,Granada,España,https://nala.es/products/balsamo-labial-brillante-granada,,
70434,0,Agua Micelar - Aceite de Argán y Aloe Vera,Rostro,Limpiador Facial,5.5,Argán,España,https://nala.es/products/agua-micelar-aceite-de-argan-aloe-vera,,
70412,0,Tónico Facial Pieles Mixtas - Flores de Naranjo,Rostro,Tónico Facial,5.5,Flores de Naranjo,España,https://nala.es/products/combinacion-piel-facial-toner-naranja-blossom,,
70413,75,Tónico Facial Piel Seca - Rosas,Rostro,Tónico Facial,6.9,Rosas,España,https://nala.es/products/dry-skin-facial-toner-roses,,
70411,0,Tónico Facial Piel Grasa - Aciano,Rostro,Tónico Facial,6.9,Aciano,España,https://nala.es/products/aceite-piel-facial-toner-cornflower,,
64386,0,"Mascarilla facial hidratante - espirulina en polvo, proteína de trigo, aceite de aguacate",Rostro,Mascarilla Facial,6.9,Aguacate,España,https://nala.es/products/mascarilla-hidratante-espirulina-polvo-proteina-de-trigo-aceite-de-aguacate,,
64457,0,"Mascarilla Facial Calmante - Aceite de Espino Amarillo, Aloe Vera, Extracto de Caléndula",Rostro,Mascarilla Facial,6.9,Aloe,España,https://nala.es/products/mascarilla-calmante-espino-cerval-de-mar-fruta-aceite-aloe-vera-calendula-extracto,,
